HTNO,SUBCODE,EM
169Y5A0327,1503704,34
149Y1A0321,1503705,25
149Y1A03A2,1503705,6
149Y1A03C2,1503705,25
149Y1A03D0,1503705,31
149Y1A03D4,1503705,40
159Y1A0301,1503705,54
159Y1A0302,1503705,31
159Y1A0303,1503705,32
159Y1A0304,1503705,44
159Y1A0305,1503705,57
159Y1A0306,1503705,31
159Y1A0307,1503705,51
159Y1A0308,1503705,52
159Y1A0309,1503705,56
159Y1A0310,1503705,27
159Y1A0311,1503705,29
159Y1A0312,1503705,31
159Y1A0314,1503705,45
159Y1A0315,1503705,54
159Y1A0316,1503705,26
159Y1A0317,1503705,42
159Y1A0318,1503705,39
159Y1A0319,1503705,38
159Y1A0320,1503705,28
159Y1A0321,1503705,49
159Y1A0322,1503705,31
159Y1A0323,1503705,41
159Y1A0324,1503705,34
159Y1A0325,1503705,59
159Y1A0326,1503705,43
159Y1A0327,1503705,28
159Y1A0328,1503705,39
159Y1A0329,1503705,46
159Y1A0330,1503705,39
159Y1A0331,1503705,41
159Y1A0333,1503705,66
159Y1A0334,1503705,55
159Y1A0335,1503705,50
159Y1A0336,1503705,43
159Y1A0337,1503705,44
159Y1A0338,1503705,50
159Y1A0339,1503705,40
159Y1A0340,1503705,39
159Y1A0341,1503705,41
159Y1A0342,1503705,58
159Y1A0343,1503705,54
159Y1A0344,1503705,51
159Y1A0345,1503705,38
159Y1A0346,1503705,30
159Y1A0347,1503705,25
159Y1A0348,1503705,28
159Y1A0349,1503705,44
159Y1A0350,1503705,35
159Y1A0351,1503705,61
159Y1A0352,1503705,53
159Y1A0353,1503705,59
159Y1A0354,1503705,55
159Y1A0355,1503705,41
159Y1A0356,1503705,55
159Y1A0357,1503705,53
159Y1A0358,1503705,44
159Y1A0359,1503705,35
159Y1A0360,1503705,42
159Y1A0361,1503705,33
159Y1A0362,1503705,27
159Y1A0363,1503705,38
159Y1A0364,1503705,28
159Y1A0365,1503705,14
159Y1A0366,1503705,48
159Y1A0367,1503705,34
159Y1A0368,1503705,48
159Y1A0369,1503705,40
159Y1A0370,1503705,41
159Y1A0371,1503705,47
159Y1A0372,1503705,42
159Y1A0373,1503705,33
159Y1A0374,1503705,34
159Y1A0375,1503705,55
159Y1A0376,1503705,52
159Y1A0378,1503705,31
159Y1A0379,1503705,47
159Y1A0380,1503705,25
159Y1A0381,1503705,40
159Y1A0382,1503705,29
159Y1A0383,1503705,31
159Y1A0384,1503705,49
159Y1A0385,1503705,30
159Y1A0386,1503705,40
159Y1A0387,1503705,34
159Y1A0388,1503705,48
159Y1A0389,1503705,43
159Y1A0390,1503705,-1
159Y1A0391,1503705,31
159Y1A0392,1503705,43
159Y1A0393,1503705,52
159Y1A0394,1503705,36
159Y1A0395,1503705,29
159Y1A0398,1503705,45
159Y1A0399,1503705,42
159Y1A03A1,1503705,25
159Y1A03A2,1503705,29
159Y1A03A3,1503705,31
159Y1A03A4,1503705,31
159Y1A03A5,1503705,33
159Y1A03A6,1503705,38
159Y1A03A7,1503705,39
159Y1A03A8,1503705,27
159Y1A03B2,1503705,25
159Y1A03B3,1503705,42
159Y1A03B4,1503705,25
159Y1A03B5,1503705,38
159Y1A03B7,1503705,33
159Y1A03B8,1503705,28
159Y1A03B9,1503705,28
159Y1A03C0,1503705,26
159Y1A03C3,1503705,31
159Y1A03C4,1503705,54
159Y1A03C5,1503705,52
159Y1A03C6,1503705,36
159Y1A03C7,1503705,40
159Y1A03C8,1503705,59
159Y1A03C9,1503705,41
159Y1A03D0,1503705,59
159Y1A03D1,1503705,47
159Y1A03D2,1503705,32
159Y1A03D3,1503705,40
159Y1A03D4,1503705,50
159Y1A03D6,1503705,25
159Y1A03D7,1503705,34
159Y1A03D8,1503705,46
159Y1A03D9,1503705,34
159Y1A03E0,1503705,33
159Y1A03E1,1503705,40
159Y1A03E2,1503705,32
159Y1A03E3,1503705,61
159Y1A03E4,1503705,48
159Y1A03E5,1503705,38
159Y1A03E6,1503705,35
159Y1A03E7,1503705,44
159Y1A03E8,1503705,37
159Y1A03E9,1503705,40
159Y1A03F0,1503705,40
169Y5A0301,1503705,47
169Y5A0302,1503705,48
169Y5A0304,1503705,32
169Y5A0305,1503705,65
169Y5A0306,1503705,40
169Y5A0308,1503705,44
169Y5A0309,1503705,50
169Y5A0310,1503705,49
169Y5A0311,1503705,58
169Y5A0312,1503705,51
169Y5A0313,1503705,39
169Y5A0314,1503705,40
169Y5A0315,1503705,51
169Y5A0316,1503705,49
169Y5A0317,1503705,34
169Y5A0318,1503705,58
169Y5A0319,1503705,51
169Y5A0320,1503705,33
169Y5A0321,1503705,40
169Y5A0322,1503705,41
169Y5A0323,1503705,45
169Y5A0324,1503705,38
169Y5A0325,1503705,49
169Y5A0326,1503705,35
169Y5A0327,1503705,46
149Y1A0321,1503710,13
149Y1A03A2,1503710,16
149Y1A03C2,1503710,51
149Y1A03D0,1503710,45
149Y1A03D4,1503710,49
159Y1A0301,1503710,58
159Y1A0302,1503710,44
159Y1A0303,1503710,42
159Y1A0304,1503710,56
159Y1A0305,1503710,59
159Y1A0306,1503710,55
159Y1A0307,1503710,54
159Y1A0308,1503710,55
159Y1A0309,1503710,57
159Y1A0310,1503710,37
159Y1A0311,1503710,49
159Y1A0312,1503710,34
159Y1A0314,1503710,53
159Y1A0315,1503710,55
159Y1A0316,1503710,30
159Y1A0317,1503710,58
159Y1A0318,1503710,50
159Y1A0319,1503710,54
159Y1A0320,1503710,33
159Y1A0321,1503710,49
159Y1A0322,1503710,46
159Y1A0323,1503710,50
159Y1A0324,1503710,41
159Y1A0325,1503710,50
159Y1A0326,1503710,43
159Y1A0327,1503710,47
159Y1A0328,1503710,57
159Y1A0329,1503710,55
159Y1A0330,1503710,35
159Y1A0331,1503710,49
159Y1A0333,1503710,60
159Y1A0334,1503710,58
159Y1A0335,1503710,52
159Y1A0336,1503710,58
159Y1A0337,1503710,62
159Y1A0338,1503710,55
159Y1A0339,1503710,56
159Y1A0340,1503710,58
159Y1A0341,1503710,56
159Y1A0342,1503710,55
159Y1A0343,1503710,45
159Y1A0344,1503710,53
159Y1A0345,1503710,58
159Y1A0346,1503710,50
159Y1A0347,1503710,35
159Y1A0348,1503710,53
159Y1A0349,1503710,54
159Y1A0350,1503710,39
159Y1A0351,1503710,35
159Y1A0352,1503710,57
159Y1A0353,1503710,50
159Y1A0354,1503710,60
159Y1A0355,1503710,52
159Y1A0356,1503710,58
159Y1A0357,1503710,61
159Y1A0358,1503710,60
159Y1A0359,1503710,60
159Y1A0360,1503710,61
159Y1A0361,1503710,43
159Y1A0362,1503710,40
159Y1A0363,1503710,53
159Y1A0364,1503710,46
159Y1A0365,1503710,36
159Y1A0366,1503710,60
159Y1A0367,1503710,48
159Y1A0368,1503710,59
159Y1A0369,1503710,56
159Y1A0370,1503710,56
159Y1A0371,1503710,64
159Y1A0372,1503710,61
159Y1A0373,1503710,62
159Y1A0374,1503710,57
159Y1A0375,1503710,58
159Y1A0376,1503710,61
159Y1A0378,1503710,35
159Y1A0379,1503710,49
159Y1A0380,1503710,41
159Y1A0381,1503710,58
159Y1A0382,1503710,37
159Y1A0383,1503710,54
159Y1A0384,1503710,59
159Y1A0385,1503710,43
159Y1A0386,1503710,50
159Y1A0387,1503710,44
159Y1A0388,1503710,43
159Y1A0389,1503710,57
159Y1A0390,1503710,-1
159Y1A0391,1503710,49
159Y1A0392,1503710,54
159Y1A0393,1503710,49
159Y1A0394,1503710,52
159Y1A0395,1503710,52
159Y1A0398,1503710,58
159Y1A0399,1503710,50
159Y1A03A1,1503710,44
159Y1A03A2,1503710,41
159Y1A03A3,1503710,53
159Y1A03A4,1503710,58
159Y1A03A5,1503710,58
159Y1A03A6,1503710,57
159Y1A03A7,1503710,59
159Y1A03A8,1503710,44
159Y1A03B2,1503710,55
159Y1A03B3,1503710,57
159Y1A03B4,1503710,56
159Y1A03B5,1503710,49
159Y1A03B7,1503710,48
159Y1A03B8,1503710,42
159Y1A03B9,1503710,45
159Y1A03C0,1503710,59
159Y1A03C3,1503710,57
159Y1A03C4,1503710,64
159Y1A03C5,1503710,59
159Y1A03C6,1503710,45
159Y1A03C7,1503710,56
159Y1A03C8,1503710,60
159Y1A03C9,1503710,51
159Y1A03D0,1503710,53
159Y1A03D1,1503710,60
159Y1A03D2,1503710,44
159Y1A03D3,1503710,56
159Y1A03D4,1503710,53
159Y1A03D6,1503710,39
159Y1A03D7,1503710,53
159Y1A03D8,1503710,57
159Y1A03D9,1503710,54
159Y1A03E0,1503710,49
159Y1A03E1,1503710,54
159Y1A03E2,1503710,49
159Y1A03E3,1503710,63
159Y1A03E4,1503710,50
159Y1A03E5,1503710,59
159Y1A03E6,1503710,57
159Y1A03E7,1503710,51
159Y1A03E8,1503710,52
159Y1A03E9,1503710,59
159Y1A03F0,1503710,57
169Y5A0301,1503710,57
169Y5A0302,1503710,50
169Y5A0304,1503710,57
169Y5A0305,1503710,55
169Y5A0306,1503710,51
169Y5A0308,1503710,55
169Y5A0309,1503710,58
169Y5A0310,1503710,59
169Y5A0311,1503710,58
169Y5A0312,1503710,53
169Y5A0313,1503710,62
169Y5A0314,1503710,56
169Y5A0315,1503710,53
169Y5A0316,1503710,55
169Y5A0317,1503710,50
169Y5A0318,1503710,57
169Y5A0319,1503710,56
169Y5A0320,1503710,54
169Y5A0321,1503710,60
169Y5A0322,1503710,58
169Y5A0323,1503710,55
169Y5A0324,1503710,54
169Y5A0325,1503710,61
169Y5A0326,1503710,47
169Y5A0327,1503710,51
149Y1A0321,1503703,21
149Y1A03A2,1503703,19
149Y1A03C2,1503703,27
149Y1A03D0,1503703,28
149Y1A03D4,1503703,39
159Y1A0301,1503703,51
159Y1A0302,1503703,56
159Y1A0303,1503703,32
159Y1A0304,1503703,36
159Y1A0305,1503703,50
159Y1A0306,1503703,48
159Y1A0307,1503703,46
159Y1A0308,1503703,60
159Y1A0309,1503703,55
159Y1A0310,1503703,23
159Y1A0311,1503703,25
159Y1A0312,1503703,32
159Y1A0314,1503703,54
159Y1A0315,1503703,51
159Y1A0316,1503703,29
159Y1A0317,1503703,30
159Y1A0318,1503703,38
159Y1A0319,1503703,24
159Y1A0320,1503703,28
159Y1A0321,1503703,27
159Y1A0322,1503703,33
159Y1A0323,1503703,19
159Y1A0324,1503703,28
159Y1A0325,1503703,42
159Y1A0326,1503703,33
159Y1A0327,1503703,44
159Y1A0328,1503703,44
159Y1A0329,1503703,37
159Y1A0330,1503703,27
159Y1A0331,1503703,45
159Y1A0333,1503703,51
159Y1A0334,1503703,59
159Y1A0335,1503703,34
159Y1A0336,1503703,53
159Y1A0337,1503703,46
159Y1A0338,1503703,30
159Y1A0339,1503703,48
159Y1A0340,1503703,31
159Y1A0341,1503703,41
159Y1A0342,1503703,48
159Y1A0343,1503703,38
159Y1A0344,1503703,45
159Y1A0345,1503703,49
159Y1A0346,1503703,33
159Y1A0347,1503703,29
159Y1A0348,1503703,26
159Y1A0349,1503703,55
159Y1A0350,1503703,33
159Y1A0351,1503703,57
159Y1A0352,1503703,54
159Y1A0353,1503703,29
159Y1A0354,1503703,38
159Y1A0355,1503703,25
159Y1A0356,1503703,40
159Y1A0357,1503703,49
159Y1A0358,1503703,33
159Y1A0359,1503703,36
159Y1A0360,1503703,48
159Y1A0361,1503703,40
159Y1A0362,1503703,31
159Y1A0363,1503703,48
159Y1A0364,1503703,45
159Y1A0365,1503703,25
159Y1A0366,1503703,48
159Y1A0367,1503703,51
159Y1A0368,1503703,45
159Y1A0369,1503703,48
159Y1A0370,1503703,48
159Y1A0371,1503703,51
159Y1A0372,1503703,30
159Y1A0373,1503703,24
159Y1A0374,1503703,53
159Y1A0375,1503703,34
159Y1A0376,1503703,54
159Y1A0378,1503703,36
159Y1A0379,1503703,32
159Y1A0380,1503703,26
159Y1A0381,1503703,35
159Y1A0382,1503703,46
159Y1A0383,1503703,43
159Y1A0384,1503703,42
159Y1A0385,1503703,31
159Y1A0386,1503703,54
159Y1A0387,1503703,35
159Y1A0388,1503703,40
159Y1A0389,1503703,43
159Y1A0390,1503703,-1
159Y1A0391,1503703,41
159Y1A0392,1503703,70
159Y1A0393,1503703,48
159Y1A0394,1503703,31
159Y1A0395,1503703,9
159Y1A0398,1503703,32
159Y1A0399,1503703,29
159Y1A03A1,1503703,25
159Y1A03A2,1503703,38
159Y1A03A3,1503703,33
159Y1A03A4,1503703,44
159Y1A03A5,1503703,35
159Y1A03A6,1503703,34
159Y1A03A7,1503703,28
159Y1A03A8,1503703,17
159Y1A03B2,1503703,40
159Y1A03B3,1503703,51
159Y1A03B4,1503703,39
159Y1A03B5,1503703,30
159Y1A03B7,1503703,40
159Y1A03B8,1503703,23
159Y1A03B9,1503703,36
159Y1A03C0,1503703,36
159Y1A03C3,1503703,25
159Y1A03C4,1503703,61
159Y1A03C5,1503703,44
159Y1A03C6,1503703,28
159Y1A03C7,1503703,36
159Y1A03C8,1503703,42
159Y1A03C9,1503703,56
159Y1A03D0,1503703,49
159Y1A03D1,1503703,56
159Y1A03D2,1503703,42
159Y1A03D3,1503703,38
159Y1A03D4,1503703,43
159Y1A03D6,1503703,6
159Y1A03D7,1503703,37
159Y1A03D8,1503703,44
159Y1A03D9,1503703,34
159Y1A03E0,1503703,26
159Y1A03E1,1503703,25
159Y1A03E2,1503703,21
159Y1A03E3,1503703,57
159Y1A03E4,1503703,30
159Y1A03E5,1503703,54
159Y1A03E6,1503703,41
159Y1A03E7,1503703,33
159Y1A03E8,1503703,26
159Y1A03E9,1503703,43
159Y1A03F0,1503703,45
169Y5A0301,1503703,53
169Y5A0302,1503703,39
169Y5A0304,1503703,25
169Y5A0305,1503703,55
169Y5A0306,1503703,18
169Y5A0308,1503703,47
169Y5A0309,1503703,49
169Y5A0310,1503703,47
169Y5A0311,1503703,47
169Y5A0312,1503703,48
169Y5A0313,1503703,40
169Y5A0314,1503703,42
169Y5A0315,1503703,45
169Y5A0316,1503703,51
169Y5A0317,1503703,20
169Y5A0318,1503703,50
169Y5A0319,1503703,33
169Y5A0320,1503703,43
169Y5A0321,1503703,29
169Y5A0322,1503703,55
169Y5A0323,1503703,39
169Y5A0324,1503703,33
169Y5A0325,1503703,50
169Y5A0326,1503703,32
169Y5A0327,1503703,40
149Y1A0321,1503711,38
149Y1A03A2,1503711,35
149Y1A03C2,1503711,38
149Y1A03D0,1503711,37
149Y1A03D4,1503711,37
159Y1A0301,1503711,48
159Y1A0302,1503711,43
159Y1A0303,1503711,40
159Y1A0304,1503711,45
159Y1A0305,1503711,46
159Y1A0306,1503711,42
159Y1A0307,1503711,44
159Y1A0308,1503711,46
159Y1A0309,1503711,44
159Y1A0310,1503711,43
159Y1A0311,1503711,43
159Y1A0312,1503711,38
159Y1A0314,1503711,46
159Y1A0315,1503711,43
159Y1A0316,1503711,41
159Y1A0317,1503711,44
159Y1A0318,1503711,45
159Y1A0319,1503711,42
159Y1A0320,1503711,42
159Y1A0321,1503711,47
159Y1A0322,1503711,45
159Y1A0323,1503711,43
159Y1A0324,1503711,32
159Y1A0325,1503711,45
159Y1A0326,1503711,45
159Y1A0327,1503711,42
159Y1A0328,1503711,44
159Y1A0329,1503711,41
159Y1A0330,1503711,44
159Y1A0331,1503711,44
159Y1A0333,1503711,48
159Y1A0334,1503711,44
159Y1A0335,1503711,43
159Y1A0336,1503711,44
159Y1A0337,1503711,46
159Y1A0338,1503711,43
159Y1A0339,1503711,43
159Y1A0340,1503711,41
159Y1A0341,1503711,45
159Y1A0342,1503711,45
159Y1A0343,1503711,45
159Y1A0344,1503711,45
159Y1A0345,1503711,44
159Y1A0346,1503711,45
159Y1A0347,1503711,42
159Y1A0348,1503711,44
159Y1A0349,1503711,43
159Y1A0350,1503711,41
159Y1A0351,1503711,45
159Y1A0352,1503711,45
159Y1A0353,1503711,46
159Y1A0354,1503711,46
159Y1A0355,1503711,44
159Y1A0356,1503711,46
159Y1A0357,1503711,47
159Y1A0358,1503711,46
159Y1A0359,1503711,46
159Y1A0360,1503711,43
159Y1A0361,1503711,43
159Y1A0362,1503711,40
159Y1A0363,1503711,40
159Y1A0364,1503711,41
159Y1A0365,1503711,40
159Y1A0366,1503711,44
159Y1A0367,1503711,43
159Y1A0368,1503711,43
159Y1A0369,1503711,46
159Y1A0370,1503711,42
159Y1A0371,1503711,42
159Y1A0372,1503711,46
159Y1A0373,1503711,46
159Y1A0374,1503711,46
159Y1A0375,1503711,45
159Y1A0376,1503711,45
159Y1A0378,1503711,39
159Y1A0379,1503711,43
159Y1A0380,1503711,25
159Y1A0381,1503711,46
159Y1A0382,1503711,44
159Y1A0383,1503711,40
159Y1A0384,1503711,44
159Y1A0385,1503711,42
159Y1A0386,1503711,46
159Y1A0387,1503711,43
159Y1A0388,1503711,42
159Y1A0389,1503711,25
159Y1A0390,1503711,-1
159Y1A0391,1503711,44
159Y1A0392,1503711,47
159Y1A0393,1503711,45
159Y1A0394,1503711,41
159Y1A0395,1503711,45
159Y1A0398,1503711,45
159Y1A0399,1503711,44
159Y1A03A1,1503711,41
159Y1A03A2,1503711,44
159Y1A03A3,1503711,41
159Y1A03A4,1503711,41
159Y1A03A5,1503711,42
159Y1A03A6,1503711,40
159Y1A03A7,1503711,44
159Y1A03A8,1503711,40
159Y1A03B2,1503711,43
159Y1A03B3,1503711,47
159Y1A03B4,1503711,43
159Y1A03B5,1503711,43
159Y1A03B7,1503711,45
159Y1A03B8,1503711,41
159Y1A03B9,1503711,42
159Y1A03C0,1503711,41
159Y1A03C3,1503711,43
159Y1A03C4,1503711,47
159Y1A03C5,1503711,46
159Y1A03C6,1503711,43
159Y1A03C7,1503711,45
159Y1A03C8,1503711,47
159Y1A03C9,1503711,43
159Y1A03D0,1503711,44
159Y1A03D1,1503711,45
159Y1A03D2,1503711,38
159Y1A03D3,1503711,43
159Y1A03D4,1503711,44
159Y1A03D6,1503711,45
159Y1A03D7,1503711,38
159Y1A03D8,1503711,44
159Y1A03D9,1503711,40
159Y1A03E0,1503711,43
159Y1A03E1,1503711,44
159Y1A03E2,1503711,43
159Y1A03E3,1503711,44
159Y1A03E4,1503711,40
159Y1A03E5,1503711,40
159Y1A03E6,1503711,42
159Y1A03E7,1503711,45
159Y1A03E8,1503711,42
159Y1A03E9,1503711,43
159Y1A03F0,1503711,45
169Y5A0301,1503711,38
169Y5A0302,1503711,44
169Y5A0304,1503711,42
169Y5A0305,1503711,44
169Y5A0306,1503711,42
169Y5A0308,1503711,43
169Y5A0309,1503711,43
169Y5A0310,1503711,44
169Y5A0311,1503711,43
169Y5A0312,1503711,42
169Y5A0313,1503711,46
169Y5A0314,1503711,42
169Y5A0315,1503711,42
169Y5A0316,1503711,42
169Y5A0317,1503711,45
169Y5A0318,1503711,43
169Y5A0319,1503711,44
169Y5A0320,1503711,40
169Y5A0321,1503711,30
169Y5A0322,1503711,46
169Y5A0323,1503711,45
169Y5A0324,1503711,44
169Y5A0325,1503711,37
169Y5A0326,1503711,37
169Y5A0327,1503711,40
149Y1A0321,1503712,38
149Y1A03A2,1503712,32
149Y1A03C2,1503712,34
149Y1A03D0,1503712,40
149Y1A03D4,1503712,38
159Y1A0301,1503712,48
159Y1A0302,1503712,42
159Y1A0303,1503712,45
159Y1A0304,1503712,42
159Y1A0305,1503712,47
159Y1A0306,1503712,44
159Y1A0307,1503712,46
159Y1A0308,1503712,48
159Y1A0309,1503712,47
159Y1A0310,1503712,41
159Y1A0311,1503712,40
159Y1A0312,1503712,38
159Y1A0314,1503712,38
159Y1A0315,1503712,42
159Y1A0316,1503712,38
159Y1A0317,1503712,43
159Y1A0318,1503712,42
159Y1A0319,1503712,44
159Y1A0320,1503712,42
159Y1A0321,1503712,42
159Y1A0322,1503712,45
159Y1A0323,1503712,42
159Y1A0324,1503712,40
159Y1A0325,1503712,40
159Y1A0326,1503712,45
159Y1A0327,1503712,45
159Y1A0328,1503712,44
159Y1A0329,1503712,42
159Y1A0330,1503712,40
159Y1A0331,1503712,45
159Y1A0333,1503712,47
159Y1A0334,1503712,43
159Y1A0335,1503712,46
159Y1A0336,1503712,40
159Y1A0337,1503712,45
159Y1A0338,1503712,46
159Y1A0339,1503712,45
159Y1A0340,1503712,40
159Y1A0341,1503712,44
159Y1A0342,1503712,46
159Y1A0343,1503712,45
159Y1A0344,1503712,44
159Y1A0345,1503712,44
159Y1A0346,1503712,44
159Y1A0347,1503712,45
159Y1A0348,1503712,38
159Y1A0349,1503712,45
159Y1A0350,1503712,38
159Y1A0351,1503712,45
159Y1A0352,1503712,46
159Y1A0353,1503712,45
159Y1A0354,1503712,46
159Y1A0355,1503712,46
159Y1A0356,1503712,46
159Y1A0357,1503712,44
159Y1A0358,1503712,42
159Y1A0359,1503712,41
159Y1A0360,1503712,43
159Y1A0361,1503712,43
159Y1A0362,1503712,40
159Y1A0363,1503712,44
159Y1A0364,1503712,44
159Y1A0365,1503712,39
159Y1A0366,1503712,42
159Y1A0367,1503712,42
159Y1A0368,1503712,38
159Y1A0369,1503712,44
159Y1A0370,1503712,40
159Y1A0371,1503712,39
159Y1A0372,1503712,46
159Y1A0373,1503712,44
159Y1A0374,1503712,43
159Y1A0375,1503712,45
159Y1A0376,1503712,46
159Y1A0378,1503712,40
159Y1A0379,1503712,45
159Y1A0380,1503712,45
159Y1A0381,1503712,48
159Y1A0382,1503712,39
159Y1A0383,1503712,45
159Y1A0384,1503712,45
159Y1A0385,1503712,42
159Y1A0386,1503712,42
159Y1A0387,1503712,42
159Y1A0388,1503712,43
159Y1A0389,1503712,46
159Y1A0390,1503712,-1
159Y1A0391,1503712,42
159Y1A0392,1503712,47
159Y1A0393,1503712,42
159Y1A0394,1503712,43
159Y1A0395,1503712,46
159Y1A0398,1503712,47
159Y1A0399,1503712,46
159Y1A03A1,1503712,42
159Y1A03A2,1503712,42
159Y1A03A3,1503712,45
159Y1A03A4,1503712,45
159Y1A03A5,1503712,42
159Y1A03A6,1503712,42
159Y1A03A7,1503712,45
159Y1A03A8,1503712,38
159Y1A03B2,1503712,39
159Y1A03B3,1503712,46
159Y1A03B4,1503712,42
159Y1A03B5,1503712,38
159Y1A03B7,1503712,39
159Y1A03B8,1503712,42
159Y1A03B9,1503712,42
159Y1A03C0,1503712,43
159Y1A03C3,1503712,43
159Y1A03C4,1503712,48
159Y1A03C5,1503712,45
159Y1A03C6,1503712,44
159Y1A03C7,1503712,44
159Y1A03C8,1503712,42
159Y1A03C9,1503712,40
159Y1A03D0,1503712,40
159Y1A03D1,1503712,43
159Y1A03D2,1503712,40
159Y1A03D3,1503712,40
159Y1A03D4,1503712,42
159Y1A03D6,1503712,40
159Y1A03D7,1503712,41
159Y1A03D8,1503712,42
159Y1A03D9,1503712,42
159Y1A03E0,1503712,45
159Y1A03E1,1503712,44
159Y1A03E2,1503712,40
159Y1A03E3,1503712,43
159Y1A03E4,1503712,43
159Y1A03E5,1503712,39
159Y1A03E6,1503712,43
159Y1A03E7,1503712,40
159Y1A03E8,1503712,43
159Y1A03E9,1503712,43
159Y1A03F0,1503712,43
169Y5A0301,1503712,42
169Y5A0302,1503712,45
169Y5A0304,1503712,44
169Y5A0305,1503712,44
169Y5A0306,1503712,40
169Y5A0308,1503712,41
169Y5A0309,1503712,42
169Y5A0310,1503712,42
169Y5A0311,1503712,40
169Y5A0312,1503712,41
169Y5A0313,1503712,43
169Y5A0314,1503712,39
169Y5A0315,1503712,42
169Y5A0316,1503712,45
169Y5A0317,1503712,45
169Y5A0318,1503712,42
169Y5A0319,1503712,43
169Y5A0320,1503712,44
169Y5A0321,1503712,43
169Y5A0322,1503712,44
169Y5A0323,1503712,44
169Y5A0324,1503712,44
169Y5A0325,1503712,43
169Y5A0326,1503712,42
169Y5A0327,1503712,42
139Y1A0406,1525701,25
149Y1A0436,1525701,49
149Y1A04B3,1525701,-1
159Y1A0401,1525701,62
159Y1A0402,1525701,42
159Y1A0403,1525701,48
159Y1A0404,1525701,45
159Y1A0405,1525701,61
159Y1A0406,1525701,51
159Y1A0407,1525701,57
159Y1A0408,1525701,56
159Y1A0409,1525701,57
159Y1A0410,1525701,52
159Y1A0411,1525701,65
159Y1A0412,1525701,44
159Y1A0413,1525701,60
159Y1A0415,1525701,42
159Y1A0416,1525701,48
159Y1A0417,1525701,41
159Y1A0418,1525701,37
159Y1A0419,1525701,65
159Y1A0420,1525701,61
159Y1A0421,1525701,54
159Y1A0422,1525701,56
159Y1A0423,1525701,44
159Y1A0424,1525701,35
159Y1A0425,1525701,55
159Y1A0426,1525701,59
159Y1A0427,1525701,50
159Y1A0428,1525701,41
159Y1A0429,1525701,43
159Y1A0430,1525701,38
159Y1A0431,1525701,59
159Y1A0432,1525701,65
159Y1A0433,1525701,41
159Y1A0434,1525701,48
159Y1A0435,1525701,42
159Y1A0437,1525701,47
159Y1A0438,1525701,50
159Y1A0439,1525701,42
159Y1A0441,1525701,58
159Y1A0442,1525701,50
159Y1A0443,1525701,46
159Y1A0444,1525701,48
159Y1A0445,1525701,50
159Y1A0446,1525701,50
159Y1A0447,1525701,55
159Y1A0448,1525701,31
159Y1A0449,1525701,42
159Y1A0450,1525701,30
159Y1A0451,1525701,58
159Y1A0452,1525701,52
159Y1A0453,1525701,51
159Y1A0454,1525701,37
159Y1A0455,1525701,39
159Y1A0456,1525701,54
159Y1A0457,1525701,58
159Y1A0458,1525701,41
159Y1A0459,1525701,43
159Y1A0460,1525701,46
159Y1A0461,1525701,44
159Y1A0462,1525701,50
159Y1A0463,1525701,46
159Y1A0464,1525701,49
159Y1A0465,1525701,56
159Y1A0466,1525701,42
159Y1A0467,1525701,45
159Y1A0468,1525701,53
159Y1A0469,1525701,47
159Y1A0470,1525701,51
159Y1A0471,1525701,43
159Y1A0472,1525701,56
159Y1A0473,1525701,48
159Y1A0474,1525701,42
159Y1A0475,1525701,38
159Y1A0476,1525701,61
159Y1A0477,1525701,45
159Y1A0478,1525701,63
159Y1A0479,1525701,45
159Y1A0480,1525701,65
159Y1A0481,1525701,65
159Y1A0482,1525701,50
159Y1A0483,1525701,40
159Y1A0484,1525701,59
159Y1A0485,1525701,52
159Y1A0486,1525701,53
159Y1A0487,1525701,55
159Y1A0488,1525701,53
159Y1A0489,1525701,64
159Y1A0490,1525701,44
159Y1A0491,1525701,65
159Y1A0492,1525701,65
159Y1A0493,1525701,44
159Y1A0494,1525701,44
159Y1A0496,1525701,41
159Y1A0497,1525701,48
159Y1A0498,1525701,38
159Y1A0499,1525701,48
159Y1A04A0,1525701,35
159Y1A04A1,1525701,65
159Y1A04A2,1525701,44
159Y1A04A3,1525701,65
159Y1A04A4,1525701,47
159Y1A04A5,1525701,50
159Y1A04A6,1525701,40
159Y1A04A7,1525701,61
159Y1A04A8,1525701,42
159Y1A04A9,1525701,44
159Y1A04B0,1525701,47
159Y1A04B1,1525701,59
159Y1A04B2,1525701,59
159Y1A04B3,1525701,47
159Y1A04B4,1525701,56
159Y1A04B5,1525701,58
159Y1A04B6,1525701,50
159Y1A04B7,1525701,52
159Y1A04B8,1525701,56
159Y1A04B9,1525701,62
159Y1A04C0,1525701,57
159Y1A04C1,1525701,65
159Y1A04C2,1525701,48
159Y1A04C3,1525701,42
159Y1A04C4,1525701,47
159Y1A04C5,1525701,49
159Y1A04C6,1525701,40
159Y1A04C7,1525701,29
159Y1A04C8,1525701,46
159Y1A04C9,1525701,55
159Y1A04D0,1525701,39
159Y1A04D1,1525701,46
159Y1A04D3,1525701,53
159Y1A04D4,1525701,65
159Y1A04D5,1525701,53
159Y1A04D6,1525701,44
159Y1A04D7,1525701,44
159Y1A04D8,1525701,43
159Y1A04D9,1525701,29
159Y1A04E0,1525701,51
159Y1A04E1,1525701,41
159Y1A04E2,1525701,46
159Y1A04E3,1525701,37
159Y1A04E4,1525701,54
