HTNO,SUBCODE,IM
159Y1A0198,1501705,21
159Y1A0199,1501705,25
159Y1A01A0,1501705,29
159Y1A01A1,1501705,30
159Y1A01A2,1501705,27
159Y1A01A3,1501705,30
159Y1A01A4,1501705,18
159Y1A01A5,1501705,28
159Y1A01A6,1501705,27
159Y1A01A7,1501705,30
159Y1A01A8,1501705,19
159Y1A01A9,1501705,16
159Y1A01B0,1501705,30
159Y1A01B1,1501705,16
159Y1A01B2,1501705,30
159Y1A01B3,1501705,20
159Y1A01B4,1501705,23
159Y1A01B5,1501705,14
159Y1A01B6,1501705,26
159Y1A01B7,1501705,25
159Y1A01B8,1501705,22
159Y1A01B9,1501705,7
159Y1A01C0,1501705,16
159Y1A01C1,1501705,26
159Y1A01C2,1501705,19
159Y1A01C3,1501705,21
159Y1A01C4,1501705,20
159Y1A01C5,1501705,2
159Y1A01C6,1501705,16
159Y1A01C7,1501705,28
159Y1A01C8,1501705,16
159Y1A01C9,1501705,15
159Y1A01D0,1501705,14
159Y1A01D1,1501705,21
159Y1A01D2,1501705,19
159Y1A01D3,1501705,24
159Y1A01D5,1501705,18
159Y1A01D6,1501705,21
159Y1A01D7,1501705,6
159Y1A01D8,1501705,29
159Y1A01D9,1501705,18
159Y1A01E2,1501705,19
159Y1A01E3,1501705,8
159Y1A01E4,1501705,30
159Y1A01E5,1501705,22
159Y1A01E6,1501705,22
159Y1A01E7,1501705,15
159Y1A01E8,1501705,21
159Y1A01E9,1501705,24
159Y1A01F0,1501705,22
159Y1A01F1,1501705,19
159Y1A01F2,1501705,12
159Y1A01F3,1501705,22
159Y1A01F4,1501705,14
159Y1A01F5,1501705,26
159Y1A01F6,1501705,20
159Y1A01F7,1501705,22
159Y1A01F8,1501705,24
159Y1A01F9,1501705,20
159Y1A01G0,1501705,18
159Y1A01G1,1501705,23
159Y1A01G2,1501705,17
169Y5A0101,1501705,24
169Y5A0102,1501705,18
169Y5A0103,1501705,18
169Y5A0104,1501705,25
169Y5A0105,1501705,22
169Y5A0106,1501705,18
169Y5A0107,1501705,22
169Y5A0108,1501705,17
169Y5A0109,1501705,27
169Y5A0110,1501705,21
169Y5A0111,1501705,19
169Y5A0113,1501705,20
169Y5A0114,1501705,19
169Y5A0115,1501705,27
169Y5A0116,1501705,20
169Y5A0117,1501705,27
169Y5A0118,1501705,20
169Y5A0119,1501705,26
169Y5A0120,1501705,18
169Y5A0121,1501705,19
169Y5A0122,1501705,25
169Y5A0123,1501705,14
169Y5A0124,1501705,29
169Y5A0125,1501705,28
169Y5A0126,1501705,26
169Y5A0127,1501705,26
169Y5A0128,1501705,17
169Y5A0129,1501705,17
169Y5A0130,1501705,18
169Y5A0131,1501705,25
169Y5A0132,1501705,24
169Y5A0133,1501705,18
169Y5A0134,1501705,27
169Y5A0135,1501705,24
169Y5A0136,1501705,22
169Y5A0137,1501705,25
169Y5A0138,1501705,22
169Y5A0139,1501705,21
169Y5A0140,1501705,26
169Y5A0141,1501705,23
169Y5A0142,1501705,22
169Y5A0143,1501705,28
169Y5A0144,1501705,18
169Y5A0145,1501705,26
169Y5A0146,1501705,26
169Y5A0147,1501705,25
169Y5A0148,1501705,27
169Y5A0149,1501705,23
169Y5A0150,1501705,20
169Y5A0151,1501705,18
169Y5A0152,1501705,14
169Y5A0153,1501705,13
169Y5A0154,1501705,18
169Y5A0155,1501705,22
169Y5A0156,1501705,21
169Y5A0157,1501705,20
169Y5A0158,1501705,26
169Y5A0159,1501705,26
169Y5A0160,1501705,22
169Y5A0161,1501705,21
169Y5A0162,1501705,27
169Y5A0163,1501705,20
169Y5A0164,1501705,22
169Y5A0165,1501705,15
149Y1A0103,1501707,17
149Y1A0169,1501707,0
149Y1A0182,1501707,0
149Y1A01C8,1501707,4
149Y1A01D0,1501707,16
149Y1A01D1,1501707,8
159Y1A0101,1501707,22
159Y1A0102,1501707,27
159Y1A0103,1501707,15
159Y1A0104,1501707,18
159Y1A0105,1501707,17
159Y1A0106,1501707,23
159Y1A0108,1501707,20
159Y1A0109,1501707,18
159Y1A0110,1501707,25
159Y1A0111,1501707,21
159Y1A0112,1501707,21
159Y1A0113,1501707,22
159Y1A0114,1501707,23
159Y1A0115,1501707,26
159Y1A0116,1501707,22
159Y1A0117,1501707,25
159Y1A0118,1501707,18
159Y1A0119,1501707,15
159Y1A0121,1501707,22
159Y1A0122,1501707,23
159Y1A0123,1501707,22
159Y1A0124,1501707,20
159Y1A0125,1501707,23
159Y1A0126,1501707,29
159Y1A0129,1501707,20
159Y1A0130,1501707,21
159Y1A0131,1501707,23
159Y1A0132,1501707,20
159Y1A0133,1501707,28
159Y1A0134,1501707,15
159Y1A0135,1501707,26
159Y1A0136,1501707,29
159Y1A0137,1501707,22
159Y1A0138,1501707,19
159Y1A0139,1501707,19
159Y1A0140,1501707,18
159Y1A0141,1501707,23
159Y1A0142,1501707,25
159Y1A0143,1501707,20
159Y1A0144,1501707,23
159Y1A0145,1501707,16
159Y1A0146,1501707,18
159Y1A0147,1501707,5
159Y1A0148,1501707,23
159Y1A0149,1501707,0
159Y1A0150,1501707,23
159Y1A0151,1501707,18
159Y1A0152,1501707,25
159Y1A0153,1501707,17
159Y1A0154,1501707,26
159Y1A0155,1501707,29
159Y1A0156,1501707,27
159Y1A0157,1501707,24
159Y1A0159,1501707,25
159Y1A0160,1501707,21
159Y1A0161,1501707,19
159Y1A0162,1501707,17
159Y1A0163,1501707,14
159Y1A0164,1501707,26
159Y1A0165,1501707,19
159Y1A0166,1501707,28
159Y1A0167,1501707,25
159Y1A0168,1501707,24
159Y1A0169,1501707,22
159Y1A0170,1501707,27
159Y1A0171,1501707,0
159Y1A0172,1501707,26
159Y1A0174,1501707,17
159Y1A0175,1501707,21
159Y1A0176,1501707,21
159Y1A0177,1501707,18
159Y1A0178,1501707,17
159Y1A0179,1501707,21
159Y1A0180,1501707,26
159Y1A0181,1501707,25
159Y1A0183,1501707,29
159Y1A0185,1501707,2
159Y1A0186,1501707,26
159Y1A0187,1501707,12
159Y1A0188,1501707,27
159Y1A0189,1501707,28
159Y1A0190,1501707,19
159Y1A0191,1501707,25
159Y1A0192,1501707,9
159Y1A0193,1501707,28
159Y1A0194,1501707,25
159Y1A0195,1501707,9
159Y1A0196,1501707,24
159Y1A0197,1501707,12
159Y1A0198,1501707,23
159Y1A0199,1501707,22
159Y1A01A0,1501707,28
159Y1A01A1,1501707,27
159Y1A01A2,1501707,21
159Y1A01A3,1501707,27
159Y1A01A4,1501707,19
159Y1A01A5,1501707,22
159Y1A01A6,1501707,24
159Y1A01A7,1501707,29
159Y1A01A8,1501707,17
159Y1A01A9,1501707,15
159Y1A01B0,1501707,26
159Y1A01B1,1501707,16
159Y1A01B2,1501707,25
159Y1A01B3,1501707,19
159Y1A01B4,1501707,25
159Y1A01B5,1501707,16
159Y1A01B6,1501707,22
159Y1A01B7,1501707,18
159Y1A01B8,1501707,20
159Y1A01B9,1501707,8
159Y1A01C0,1501707,23
159Y1A01C1,1501707,25
159Y1A01C2,1501707,26
159Y1A01C3,1501707,26
159Y1A01C4,1501707,25
159Y1A01C5,1501707,8
159Y1A01C6,1501707,18
159Y1A01C7,1501707,25
159Y1A01C8,1501707,15
159Y1A01C9,1501707,20
159Y1A01D0,1501707,12
159Y1A01D1,1501707,19
159Y1A01D2,1501707,20
159Y1A01D3,1501707,21
159Y1A01D5,1501707,17
159Y1A01D6,1501707,21
159Y1A01D7,1501707,10
159Y1A01D8,1501707,24
159Y1A01D9,1501707,25
159Y1A01E2,1501707,15
159Y1A01E3,1501707,9
159Y1A01E4,1501707,29
159Y1A01E5,1501707,19
159Y1A01E6,1501707,20
159Y1A01E7,1501707,11
159Y1A01E8,1501707,20
159Y1A01E9,1501707,23
159Y1A01F0,1501707,21
159Y1A01F1,1501707,22
159Y1A01F2,1501707,16
159Y1A01F3,1501707,25
159Y1A01F4,1501707,16
159Y1A01F5,1501707,24
159Y1A01F6,1501707,14
159Y1A01F7,1501707,23
159Y1A01F8,1501707,23
159Y1A01F9,1501707,25
159Y1A01G0,1501707,22
159Y1A01G1,1501707,21
159Y1A01G2,1501707,22
169Y5A0101,1501707,25
169Y5A0102,1501707,26
169Y5A0103,1501707,22
169Y5A0104,1501707,20
169Y5A0105,1501707,21
169Y5A0106,1501707,19
169Y5A0107,1501707,23
169Y5A0108,1501707,22
169Y5A0109,1501707,24
169Y5A0110,1501707,23
169Y5A0111,1501707,20
169Y5A0113,1501707,22
169Y5A0114,1501707,27
169Y5A0115,1501707,26
169Y5A0116,1501707,27
169Y5A0117,1501707,29
169Y5A0118,1501707,22
169Y5A0119,1501707,27
169Y5A0120,1501707,24
169Y5A0121,1501707,22
169Y5A0122,1501707,26
169Y5A0123,1501707,17
169Y5A0124,1501707,26
169Y5A0125,1501707,27
169Y5A0126,1501707,24
169Y5A0127,1501707,28
169Y5A0128,1501707,23
169Y5A0129,1501707,23
169Y5A0130,1501707,24
169Y5A0131,1501707,25
169Y5A0132,1501707,24
169Y5A0133,1501707,23
169Y5A0134,1501707,26
169Y5A0135,1501707,29
169Y5A0136,1501707,27
169Y5A0137,1501707,25
169Y5A0138,1501707,27
169Y5A0139,1501707,27
169Y5A0140,1501707,28
169Y5A0141,1501707,24
169Y5A0142,1501707,25
169Y5A0143,1501707,28
169Y5A0144,1501707,22
169Y5A0145,1501707,28
169Y5A0146,1501707,28
169Y5A0147,1501707,20
169Y5A0148,1501707,27
169Y5A0149,1501707,25
169Y5A0150,1501707,23
169Y5A0151,1501707,28
169Y5A0152,1501707,19
169Y5A0153,1501707,6
169Y5A0154,1501707,23
169Y5A0155,1501707,27
169Y5A0156,1501707,24
169Y5A0157,1501707,25
169Y5A0158,1501707,24
169Y5A0159,1501707,23
169Y5A0160,1501707,24
169Y5A0161,1501707,27
169Y5A0162,1501707,26
169Y5A0163,1501707,26
169Y5A0164,1501707,25
169Y5A0165,1501707,25
149Y1A0103,1501709,40
149Y1A0169,1501709,40
149Y1A0182,1501709,40
149Y1A01C8,1501709,39
149Y1A01D0,1501709,42
149Y1A01D1,1501709,44
159Y1A0101,1501709,49
159Y1A0102,1501709,49
159Y1A0103,1501709,45
159Y1A0104,1501709,44
159Y1A0105,1501709,43
159Y1A0106,1501709,46
159Y1A0108,1501709,41
159Y1A0109,1501709,40
159Y1A0110,1501709,46
159Y1A0111,1501709,39
159Y1A0112,1501709,41
159Y1A0113,1501709,47
159Y1A0114,1501709,49
159Y1A0115,1501709,47
159Y1A0116,1501709,49
159Y1A0117,1501709,48
159Y1A0118,1501709,43
159Y1A0119,1501709,41
159Y1A0121,1501709,47
159Y1A0122,1501709,41
159Y1A0123,1501709,48
159Y1A0124,1501709,39
159Y1A0125,1501709,40
159Y1A0126,1501709,50
159Y1A0129,1501709,39
159Y1A0130,1501709,40
159Y1A0131,1501709,45
159Y1A0132,1501709,40
159Y1A0133,1501709,48
159Y1A0134,1501709,39
159Y1A0135,1501709,43
159Y1A0136,1501709,49
159Y1A0137,1501709,46
159Y1A0138,1501709,40
159Y1A0139,1501709,39
159Y1A0140,1501709,39
159Y1A0141,1501709,41
159Y1A0142,1501709,47
159Y1A0143,1501709,41
159Y1A0144,1501709,40
159Y1A0145,1501709,39
159Y1A0146,1501709,40
159Y1A0147,1501709,39
159Y1A0148,1501709,48
159Y1A0149,1501709,39
159Y1A0150,1501709,39
159Y1A0151,1501709,44
159Y1A0152,1501709,42
159Y1A0153,1501709,40
159Y1A0154,1501709,48
159Y1A0155,1501709,48
159Y1A0156,1501709,44
159Y1A0157,1501709,46
159Y1A0159,1501709,46
159Y1A0160,1501709,48
159Y1A0161,1501709,40
159Y1A0162,1501709,48
159Y1A0163,1501709,45
159Y1A0164,1501709,48
159Y1A0165,1501709,46
159Y1A0166,1501709,46
159Y1A0167,1501709,45
159Y1A0168,1501709,45
159Y1A0169,1501709,48
159Y1A0170,1501709,48
159Y1A0171,1501709,36
159Y1A0172,1501709,44
159Y1A0174,1501709,44
159Y1A0175,1501709,45
159Y1A0176,1501709,46
159Y1A0177,1501709,40
159Y1A0178,1501709,40
159Y1A0179,1501709,36
159Y1A0180,1501709,48
159Y1A0181,1501709,44
159Y1A0183,1501709,46
159Y1A0185,1501709,44
159Y1A0186,1501709,46
159Y1A0187,1501709,48
159Y1A0188,1501709,46
159Y1A0189,1501709,48
159Y1A0190,1501709,46
159Y1A0191,1501709,46
159Y1A0192,1501709,48
159Y1A0193,1501709,48
159Y1A0194,1501709,48
159Y1A0195,1501709,44
159Y1A0196,1501709,48
159Y1A0197,1501709,48
159Y1A0198,1501709,40
159Y1A0199,1501709,44
159Y1A01A0,1501709,48
159Y1A01A1,1501709,48
159Y1A01A2,1501709,48
159Y1A01A3,1501709,48
159Y1A01A4,1501709,46
159Y1A01A5,1501709,48
159Y1A01A6,1501709,48
159Y1A01A7,1501709,48
159Y1A01A8,1501709,46
159Y1A01A9,1501709,48
159Y1A01B0,1501709,46
159Y1A01B1,1501709,44
159Y1A01B2,1501709,46
159Y1A01B3,1501709,45
159Y1A01B4,1501709,48
159Y1A01B5,1501709,44
159Y1A01B6,1501709,48
159Y1A01B7,1501709,48
159Y1A01B8,1501709,47
159Y1A01B9,1501709,48
159Y1A01C0,1501709,45
159Y1A01C1,1501709,48
159Y1A01C2,1501709,48
159Y1A01C3,1501709,49
159Y1A01C4,1501709,48
159Y1A01C5,1501709,45
159Y1A01C6,1501709,44
159Y1A01C7,1501709,48
159Y1A01C8,1501709,45
159Y1A01C9,1501709,46
159Y1A01D0,1501709,46
159Y1A01D1,1501709,44
159Y1A01D2,1501709,49
159Y1A01D3,1501709,49
159Y1A01D5,1501709,49
159Y1A01D6,1501709,47
159Y1A01D7,1501709,25
159Y1A01D8,1501709,47
159Y1A01D9,1501709,49
159Y1A01E2,1501709,49
159Y1A01E3,1501709,28
159Y1A01E4,1501709,47
159Y1A01E5,1501709,48
159Y1A01E6,1501709,48
159Y1A01E7,1501709,32
159Y1A01E8,1501709,45
159Y1A01E9,1501709,49
159Y1A01F0,1501709,48
159Y1A01F1,1501709,47
159Y1A01F2,1501709,47
159Y1A01F3,1501709,46
159Y1A01F4,1501709,47
159Y1A01F5,1501709,48
159Y1A01F6,1501709,45
159Y1A01F7,1501709,47
159Y1A01F8,1501709,48
159Y1A01F9,1501709,47
159Y1A01G0,1501709,47
159Y1A01G1,1501709,47
159Y1A01G2,1501709,46
169Y5A0101,1501709,49
169Y5A0102,1501709,49
169Y5A0103,1501709,48
169Y5A0104,1501709,48
169Y5A0105,1501709,49
169Y5A0106,1501709,48
169Y5A0107,1501709,49
169Y5A0108,1501709,48
169Y5A0109,1501709,47
169Y5A0110,1501709,48
169Y5A0111,1501709,46
169Y5A0113,1501709,48
169Y5A0114,1501709,48
169Y5A0115,1501709,48
169Y5A0116,1501709,48
169Y5A0117,1501709,48
169Y5A0118,1501709,48
169Y5A0119,1501709,47
169Y5A0120,1501709,47
169Y5A0121,1501709,47
169Y5A0122,1501709,46
169Y5A0123,1501709,47
169Y5A0124,1501709,48
169Y5A0125,1501709,46
169Y5A0126,1501709,47
169Y5A0127,1501709,48
169Y5A0128,1501709,47
169Y5A0129,1501709,48
169Y5A0130,1501709,46
169Y5A0131,1501709,47
169Y5A0132,1501709,47
169Y5A0133,1501709,48
169Y5A0134,1501709,48
169Y5A0135,1501709,46
169Y5A0136,1501709,47
169Y5A0137,1501709,47
169Y5A0138,1501709,47
169Y5A0139,1501709,47
169Y5A0140,1501709,48
169Y5A0141,1501709,48
169Y5A0142,1501709,47
169Y5A0143,1501709,48
169Y5A0144,1501709,48
169Y5A0145,1501709,48
169Y5A0146,1501709,48
169Y5A0147,1501709,47
169Y5A0148,1501709,48
169Y5A0149,1501709,48
169Y5A0150,1501709,48
169Y5A0151,1501709,48
169Y5A0152,1501709,47
169Y5A0153,1501709,47
169Y5A0154,1501709,48
169Y5A0155,1501709,48
169Y5A0156,1501709,48
169Y5A0157,1501709,47
169Y5A0158,1501709,48
169Y5A0159,1501709,48
169Y5A0160,1501709,48
169Y5A0161,1501709,47
169Y5A0162,1501709,47
169Y5A0163,1501709,48
169Y5A0164,1501709,48
169Y5A0165,1501709,48
149Y1A0103,1501710,37
149Y1A0169,1501710,33
149Y1A0182,1501710,32
149Y1A01C8,1501710,31
149Y1A01D0,1501710,37
149Y1A01D1,1501710,31
159Y1A0101,1501710,45
159Y1A0102,1501710,48
159Y1A0103,1501710,36
159Y1A0104,1501710,42
159Y1A0105,1501710,43
159Y1A0106,1501710,46
159Y1A0108,1501710,42
159Y1A0109,1501710,36
159Y1A0110,1501710,43
159Y1A0111,1501710,31
159Y1A0112,1501710,33
159Y1A0113,1501710,44
159Y1A0114,1501710,47
159Y1A0115,1501710,44
159Y1A0116,1501710,44
159Y1A0117,1501710,45
159Y1A0118,1501710,39
159Y1A0119,1501710,43
159Y1A0121,1501710,45
159Y1A0122,1501710,35
159Y1A0123,1501710,38
159Y1A0124,1501710,41
159Y1A0125,1501710,41
159Y1A0126,1501710,47
159Y1A0129,1501710,40
159Y1A0130,1501710,37
159Y1A0131,1501710,48
159Y1A0132,1501710,41
159Y1A0133,1501710,46
159Y1A0134,1501710,44
159Y1A0135,1501710,47
159Y1A0136,1501710,48
159Y1A0137,1501710,43
159Y1A0138,1501710,41
159Y1A0139,1501710,39
159Y1A0140,1501710,38
159Y1A0141,1501710,47
159Y1A0142,1501710,40
159Y1A0143,1501710,43
159Y1A0144,1501710,38
159Y1A0145,1501710,39
159Y1A0146,1501710,44
159Y1A0147,1501710,35
159Y1A0148,1501710,47
159Y1A0149,1501710,37
159Y1A0150,1501710,41
159Y1A0151,1501710,45
159Y1A0152,1501710,47
159Y1A0153,1501710,40
159Y1A0154,1501710,49
159Y1A0155,1501710,46
159Y1A0156,1501710,48
159Y1A0157,1501710,44
159Y1A0159,1501710,47
159Y1A0160,1501710,50
159Y1A0161,1501710,40
159Y1A0162,1501710,42
159Y1A0163,1501710,41
159Y1A0164,1501710,49
159Y1A0165,1501710,48
159Y1A0166,1501710,48
159Y1A0167,1501710,45
159Y1A0168,1501710,46
159Y1A0169,1501710,46
159Y1A0170,1501710,49
159Y1A0171,1501710,40
159Y1A0172,1501710,42
159Y1A0174,1501710,43
159Y1A0175,1501710,46
159Y1A0176,1501710,42
159Y1A0177,1501710,43
159Y1A0178,1501710,40
159Y1A0179,1501710,40
159Y1A0180,1501710,49
159Y1A0181,1501710,50
159Y1A0183,1501710,48
159Y1A0185,1501710,40
159Y1A0186,1501710,42
159Y1A0187,1501710,46
159Y1A0188,1501710,49
159Y1A0189,1501710,48
159Y1A0190,1501710,47
159Y1A0191,1501710,49
159Y1A0192,1501710,48
159Y1A0193,1501710,49
159Y1A0194,1501710,48
159Y1A0195,1501710,48
159Y1A0196,1501710,49
159Y1A0197,1501710,40
159Y1A0198,1501710,40
159Y1A0199,1501710,47
159Y1A01A0,1501710,47
159Y1A01A1,1501710,49
159Y1A01A2,1501710,49
159Y1A01A3,1501710,48
159Y1A01A4,1501710,45
159Y1A01A5,1501710,48
159Y1A01A6,1501710,48
159Y1A01A7,1501710,48
159Y1A01A8,1501710,47
159Y1A01A9,1501710,45
159Y1A01B0,1501710,47
159Y1A01B1,1501710,48
159Y1A01B2,1501710,46
159Y1A01B3,1501710,47
159Y1A01B4,1501710,43
159Y1A01B5,1501710,43
159Y1A01B6,1501710,43
159Y1A01B7,1501710,47
159Y1A01B8,1501710,43
159Y1A01B9,1501710,47
159Y1A01C0,1501710,44
159Y1A01C1,1501710,41
159Y1A01C2,1501710,41
159Y1A01C3,1501710,41
159Y1A01C4,1501710,41
159Y1A01C5,1501710,47
159Y1A01C6,1501710,47
159Y1A01C7,1501710,43
159Y1A01C8,1501710,47
159Y1A01C9,1501710,47
159Y1A01D0,1501710,43
159Y1A01D1,1501710,43
159Y1A01D2,1501710,43
159Y1A01D3,1501710,47
159Y1A01D5,1501710,47
159Y1A01D6,1501710,47
159Y1A01D7,1501710,42
159Y1A01D8,1501710,43
159Y1A01D9,1501710,47
159Y1A01E2,1501710,47
159Y1A01E3,1501710,40
159Y1A01E4,1501710,47
159Y1A01E5,1501710,47
159Y1A01E6,1501710,47
159Y1A01E7,1501710,43
159Y1A01E8,1501710,47
159Y1A01E9,1501710,43
159Y1A01F0,1501710,43
159Y1A01F1,1501710,47
159Y1A01F2,1501710,47
159Y1A01F3,1501710,47
159Y1A01F4,1501710,47
159Y1A01F5,1501710,43
159Y1A01F6,1501710,47
159Y1A01F7,1501710,47
159Y1A01F8,1501710,47
159Y1A01F9,1501710,47
159Y1A01G0,1501710,47
159Y1A01G1,1501710,47
159Y1A01G2,1501710,43
169Y5A0101,1501710,47
169Y5A0102,1501710,43
169Y5A0103,1501710,43
169Y5A0104,1501710,47
169Y5A0105,1501710,43
169Y5A0106,1501710,47
169Y5A0107,1501710,43
169Y5A0108,1501710,43
169Y5A0109,1501710,47
169Y5A0110,1501710,47
169Y5A0111,1501710,46
169Y5A0113,1501710,48
169Y5A0114,1501710,46
169Y5A0115,1501710,48
169Y5A0116,1501710,48
169Y5A0117,1501710,48
169Y5A0118,1501710,48
169Y5A0119,1501710,47
169Y5A0120,1501710,47
169Y5A0121,1501710,47
169Y5A0122,1501710,46
169Y5A0123,1501710,47
169Y5A0124,1501710,48
169Y5A0125,1501710,46
169Y5A0126,1501710,47
169Y5A0127,1501710,48
169Y5A0128,1501710,47
169Y5A0129,1501710,47
169Y5A0130,1501710,46
169Y5A0131,1501710,47
169Y5A0132,1501710,47
169Y5A0133,1501710,48
169Y5A0134,1501710,48
169Y5A0135,1501710,47
169Y5A0136,1501710,48
169Y5A0137,1501710,47
169Y5A0138,1501710,47
169Y5A0139,1501710,48
169Y5A0140,1501710,48
169Y5A0141,1501710,48
169Y5A0142,1501710,47
169Y5A0143,1501710,48
169Y5A0144,1501710,48
169Y5A0145,1501710,48
169Y5A0146,1501710,48
169Y5A0147,1501710,47
169Y5A0148,1501710,48
169Y5A0149,1501710,48
169Y5A0150,1501710,48
169Y5A0151,1501710,48
169Y5A0152,1501710,46
169Y5A0153,1501710,46
169Y5A0154,1501710,48
169Y5A0155,1501710,48
169Y5A0156,1501710,48
169Y5A0157,1501710,47
169Y5A0158,1501710,47
169Y5A0159,1501710,48
169Y5A0160,1501710,48
169Y5A0161,1501710,47
169Y5A0162,1501710,47
169Y5A0163,1501710,48
169Y5A0164,1501710,48
169Y5A0165,1501710,47
149Y1A0208,1525701,27
159Y1A0201,1525701,29
159Y1A0202,1525701,30
159Y1A0203,1525701,26
159Y1A0204,1525701,27
159Y1A0205,1525701,26
159Y1A0206,1525701,25
159Y1A0207,1525701,28
159Y1A0208,1525701,27
159Y1A0209,1525701,25
159Y1A0210,1525701,29
159Y1A0211,1525701,29
159Y1A0212,1525701,28
159Y1A0213,1525701,23
159Y1A0214,1525701,29
159Y1A0215,1525701,26
159Y1A0216,1525701,29
159Y1A0217,1525701,29
159Y1A0218,1525701,29
159Y1A0220,1525701,28
159Y1A0221,1525701,29
159Y1A0222,1525701,29
159Y1A0223,1525701,29
159Y1A0224,1525701,30
159Y1A0225,1525701,29
159Y1A0226,1525701,29
159Y1A0227,1525701,26
159Y1A0228,1525701,28
159Y1A0229,1525701,28
159Y1A0231,1525701,27
159Y1A0232,1525701,29
159Y1A0233,1525701,28
159Y1A0235,1525701,29
159Y1A0236,1525701,26
159Y1A0237,1525701,29
159Y1A0238,1525701,29
159Y1A0239,1525701,28
159Y1A0240,1525701,28
159Y1A0242,1525701,28
159Y1A0243,1525701,28
159Y1A0244,1525701,28
159Y1A0245,1525701,29
159Y1A0246,1525701,28
159Y1A0247,1525701,29
159Y1A0248,1525701,29
159Y1A0249,1525701,28
159Y1A0250,1525701,29
159Y1A0251,1525701,29
159Y1A0252,1525701,29
159Y1A0253,1525701,28
159Y1A0254,1525701,29
159Y1A0255,1525701,29
159Y1A0256,1525701,20
159Y1A0257,1525701,20
159Y1A0258,1525701,28
159Y1A0259,1525701,29
159Y1A0260,1525701,29
159Y1A0261,1525701,26
159Y1A0262,1525701,28
159Y1A0263,1525701,29
159Y1A0266,1525701,28
159Y1A0267,1525701,29
159Y1A0268,1525701,28
159Y1A0269,1525701,26
159Y1A0270,1525701,25
159Y1A0271,1525701,26
159Y1A0272,1525701,26
159Y1A0273,1525701,27
159Y1A0274,1525701,28
159Y1A0275,1525701,29
159Y1A0276,1525701,28
159Y1A0277,1525701,28
159Y1A0278,1525701,27
159Y1A0279,1525701,22
159Y1A0280,1525701,24
159Y1A0281,1525701,28
159Y1A0282,1525701,28
159Y1A0283,1525701,27
159Y1A0284,1525701,19
159Y1A0285,1525701,22
159Y1A0286,1525701,22
159Y1A0287,1525701,27
159Y1A0288,1525701,28
159Y1A0289,1525701,30
159Y1A0290,1525701,28
159Y1A0291,1525701,28
159Y1A0292,1525701,28
159Y1A0293,1525701,29
159Y1A0294,1525701,27
159Y1A0295,1525701,15
159Y1A0296,1525701,29
159Y1A0297,1525701,26
159Y1A0298,1525701,28
159Y1A0299,1525701,29
159Y1A02A0,1525701,27
159Y1A02A1,1525701,29
159Y1A02A2,1525701,16
159Y1A02A3,1525701,29
169Y5A0201,1525701,24
169Y5A0202,1525701,29
169Y5A0203,1525701,26
169Y5A0204,1525701,29
169Y5A0205,1525701,28
169Y5A0206,1525701,26
169Y5A0207,1525701,30
169Y5A0208,1525701,26
169Y5A0209,1525701,29
169Y5A0210,1525701,28
169Y5A0211,1525701,29
169Y5A0212,1525701,28
169Y5A0213,1525701,29
169Y5A0214,1525701,29
169Y5A0215,1525701,27
169Y5A0216,1525701,26
169Y5A0217,1525701,28
169Y5A0218,1525701,22
169Y5A0219,1525701,26
169Y5A0221,1525701,28
169Y5A0222,1525701,9
169Y5A0223,1525701,23
169Y5A0224,1525701,29
169Y5A0225,1525701,25
169Y5A0226,1525701,27
169Y5A0227,1525701,29
169Y5A0228,1525701,26
169Y5A0229,1525701,27
169Y5A0230,1525701,27
149Y1A0208,1502702,18
159Y1A0201,1502702,27
159Y1A0202,1502702,24
159Y1A0203,1502702,13
159Y1A0204,1502702,20
159Y1A0205,1502702,19
159Y1A0206,1502702,21
159Y1A0207,1502702,24
159Y1A0208,1502702,16
159Y1A0209,1502702,15
159Y1A0210,1502702,22
159Y1A0211,1502702,21
159Y1A0212,1502702,20
159Y1A0213,1502702,23
159Y1A0214,1502702,17
159Y1A0215,1502702,19
159Y1A0216,1502702,20
159Y1A0217,1502702,17
159Y1A0218,1502702,17
159Y1A0220,1502702,14
159Y1A0221,1502702,23
159Y1A0222,1502702,26
159Y1A0223,1502702,22
159Y1A0224,1502702,30
159Y1A0225,1502702,20
159Y1A0226,1502702,29
159Y1A0227,1502702,24
159Y1A0228,1502702,26
159Y1A0229,1502702,26
159Y1A0231,1502702,16
159Y1A0232,1502702,22
159Y1A0233,1502702,16
159Y1A0235,1502702,20
159Y1A0236,1502702,21
159Y1A0237,1502702,22
159Y1A0238,1502702,22
159Y1A0239,1502702,24
159Y1A0240,1502702,15
159Y1A0242,1502702,17
159Y1A0243,1502702,17
159Y1A0244,1502702,22
159Y1A0245,1502702,20
159Y1A0246,1502702,24
159Y1A0247,1502702,27
159Y1A0248,1502702,27
159Y1A0249,1502702,18
159Y1A0250,1502702,29
159Y1A0251,1502702,28
159Y1A0252,1502702,28
159Y1A0253,1502702,27
159Y1A0254,1502702,29
159Y1A0255,1502702,27
159Y1A0256,1502702,15
159Y1A0257,1502702,15
159Y1A0258,1502702,20
159Y1A0259,1502702,26
159Y1A0260,1502702,29
159Y1A0261,1502702,17
159Y1A0262,1502702,20
159Y1A0263,1502702,29
159Y1A0266,1502702,25
159Y1A0267,1502702,23
159Y1A0268,1502702,23
159Y1A0269,1502702,22
